ins_idx,latency(cycles),latency(ns)
1,86765,347060
2,63238,252952
3,346464,1385856
4,25220,100880
5,346465,1385860
6,692721,2770884
7,12932,51728
8,353528,1414112
9,706859,2827436
10,7300,29200
11,198067,792268
12,198069,792276
13,2180,8720
14,1634948,6539792
15,267085,1068340
16,66877,267508
