OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,11,11,4,4,2,2,2,2,sta,33081
64,8,224,224,11,11,4,4,2,2,2,2,dyn,33368
192,64,27,27,5,5,1,1,2,2,2,2,sta,40925
192,64,27,27,5,5,1,1,2,2,2,2,dyn,42353
384,192,13,13,3,3,1,1,1,1,1,1,sta,22221
384,192,13,13,3,3,1,1,1,1,1,1,dyn,25387
256,384,13,13,3,3,1,1,1,1,1,1,sta,29540
256,384,13,13,3,3,1,1,1,1,1,1,dyn,33794
256,256,13,13,3,3,1,1,1,1,1,1,sta,19782
256,256,13,13,3,3,1,1,1,1,1,1,dyn,22620
