ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
87,Conv,49666,198664,0.20,0.93,231211008,231.21,1163.83,80.23
88,Conv,23193,92772,0.09,0.44,102760448,102.76,1107.67,76.36
89,Add,3360,13440,0.01,0.06,0,0,0,0
90,Conv,23191,92764,0.09,0.44,102760448,102.76,1107.76,76.36
91,Conv,51935,207740,0.21,0.98,231211008,231.21,1112.98,76.72
92,Conv,23195,92780,0.09,0.44,102760448,102.76,1107.57,76.35
93,Add,3360,13440,0.01,0.06,0,0,0,0
94,Conv,23197,92788,0.09,0.44,102760448,102.76,1107.48,76.34
95,Conv,51993,207972,0.21,0.98,231211008,231.21,1111.74,76.64
96,Conv,23194,92776,0.09,0.44,102760448,102.76,1107.62,76.35
97,Add,3360,13440,0.01,0.06,0,0,0,0
98,Conv,23197,92788,0.09,0.44,102760448,102.76,1107.48,76.34
99,Conv,52003,208012,0.21,0.98,231211008,231.21,1111.53,76.62
100,Conv,23245,92980,0.09,0.44,102760448,102.76,1105.19,76.18
101,Add,3360,13440,0.01,0.06,0,0,0,0
102,Conv,23190,92760,0.09,0.44,102760448,102.76,1107.81,76.37
103,Conv,51977,207908,0.21,0.98,231211008,231.21,1112.08,76.66
104,Conv,23183,92732,0.09,0.44,102760448,102.76,1108.14,76.39
105,Add,3360,13440,0.01,0.06,0,0,0,0
106,Conv,23195,92780,0.09,0.44,102760448,102.76,1107.57,76.35
107,Conv,51974,207896,0.21,0.98,231211008,231.21,1112.15,76.66
108,Conv,23277,93108,0.09,0.44,102760448,102.76,1103.67,76.08
109,Add,3360,13440,0.01,0.06,0,0,0,0
110,Conv,23193,92772,0.09,0.44,102760448,102.76,1107.67,76.36
111,Conv,51974,207896,0.21,0.98,231211008,231.21,1112.15,76.66
112,Conv,23195,92780,0.09,0.44,102760448,102.76,1107.57,76.35
113,Add,3360,13440,0.01,0.06,0,0,0,0
114,Conv,23185,92740,0.09,0.44,102760448,102.76,1108.05,76.38
115,Conv,51973,207892,0.21,0.98,231211008,231.21,1112.17,76.67
116,Conv,23244,92976,0.09,0.44,102760448,102.76,1105.24,76.19
117,Add,3360,13440,0.01,0.06,0,0,0,0
118,Conv,23186,92744,0.09,0.44,102760448,102.76,1108.00,76.38
119,Conv,51985,207940,0.21,0.98,231211008,231.21,1111.91,76.65
120,Conv,23233,92932,0.09,0.44,102760448,102.76,1105.76,76.22
121,Add,3360,13440,0.01,0.06,0,0,0,0
122,Conv,23187,92748,0.09,0.44,102760448,102.76,1107.95,76.38
123,Conv,51973,207892,0.21,0.98,231211008,231.21,1112.17,76.67
124,Conv,23230,92920,0.09,0.44,102760448,102.76,1105.90,76.23
125,Add,3360,13440,0.01,0.06,0,0,0,0
126,Conv,23202,92808,0.09,0.44,102760448,102.76,1107.24,76.33
127,Conv,51974,207896,0.21,0.98,231211008,231.21,1112.15,76.66
128,Conv,23190,92760,0.09,0.44,102760448,102.76,1107.81,76.37
129,Add,3360,13440,0.01,0.06,0,0,0,0
130,Conv,23199,92796,0.09,0.44,102760448,102.76,1107.38,76.34
131,Conv,51974,207896,0.21,0.98,231211008,231.21,1112.15,76.66
132,Conv,23192,92768,0.09,0.44,102760448,102.76,1107.71,76.36
133,Add,3360,13440,0.01,0.06,0,0,0,0
134,Conv,23196,92784,0.09,0.44,102760448,102.76,1107.52,76.35
135,Conv,51964,207856,0.21,0.98,231211008,231.21,1112.36,76.68
136,Conv,23190,92760,0.09,0.44,102760448,102.76,1107.81,76.37
137,Add,3360,13440,0.01,0.06,0,0,0,0
138,Conv,23201,92804,0.09,0.44,102760448,102.76,1107.28,76.33
139,Conv,51985,207940,0.21,0.98,231211008,231.21,1111.91,76.65
140,Conv,23273,93092,0.09,0.44,102760448,102.76,1103.86,76.09
141,Add,3360,13440,0.01,0.06,0,0,0,0
142,Conv,23203,92812,0.09,0.44,102760448,102.76,1107.19,76.32
143,Conv,51972,207888,0.21,0.98,231211008,231.21,1112.19,76.67
144,Conv,23187,92748,0.09,0.44,102760448,102.76,1107.95,76.38
145,Add,3360,13440,0.01,0.06,0,0,0,0
146,Conv,23194,92776,0.09,0.44,102760448,102.76,1107.62,76.35
147,Conv,51978,207912,0.21,0.98,231211008,231.21,1112.06,76.66
148,Conv,23266,93064,0.09,0.44,102760448,102.76,1104.19,76.12
149,Add,3360,13440,0.01,0.06,0,0,0,0
150,Conv,23196,92784,0.09,0.44,102760448,102.76,1107.52,76.35
151,Conv,51938,207752,0.21,0.98,231211008,231.21,1112.92,76.72
152,Conv,23193,92772,0.09,0.44,102760448,102.76,1107.67,76.36
153,Add,3360,13440,0.01,0.06,0,0,0,0
154,Conv,23286,93144,0.09,0.44,102760448,102.76,1103.24,76.05
155,Conv,51969,207876,0.21,0.98,231211008,231.21,1112.25,76.67
156,Conv,23202,92808,0.09,0.44,102760448,102.76,1107.24,76.33
157,Add,3360,13440,0.01,0.06,0,0,0,0
158,Conv,23259,93036,0.09,0.44,102760448,102.76,1104.52,76.14
159,Conv,51983,207932,0.21,0.98,231211008,231.21,1111.95,76.65
160,Conv,23192,92768,0.09,0.44,102760448,102.76,1107.71,76.36
161,Add,3360,13440,0.01,0.06,0,0,0,0
162,Conv,23187,92748,0.09,0.44,102760448,102.76,1107.95,76.38
163,Conv,52001,208004,0.21,0.98,231211008,231.21,1111.57,76.62
164,Conv,23189,92756,0.09,0.44,102760448,102.76,1107.86,76.37
165,Add,3360,13440,0.01,0.06,0,0,0,0
166,Conv,23188,92752,0.09,0.44,102760448,102.76,1107.91,76.37
167,Conv,51977,207908,0.21,0.98,231211008,231.21,1112.08,76.66
168,Conv,23191,92764,0.09,0.44,102760448,102.76,1107.76,76.36
169,Add,3360,13440,0.01,0.06,0,0,0,0
170,Conv,23192,92768,0.09,0.44,102760448,102.76,1107.71,76.36
171,Conv,51982,207928,0.21,0.98,231211008,231.21,1111.98,76.65
172,Conv,23190,92760,0.09,0.44,102760448,102.76,1107.81,76.37
173,Add,3360,13440,0.01,0.06,0,0,0,0
174,Conv,23257,93028,0.09,0.44,102760448,102.76,1104.62,76.15
175,Conv,51967,207868,0.21,0.98,231211008,231.21,1112.30,76.67
176,Conv,23186,92744,0.09,0.44,102760448,102.76,1108.00,76.38
177,Add,3360,13440,0.01,0.06,0,0,0,0
178,Conv,23193,92772,0.09,0.44,102760448,102.76,1107.67,76.36
179,Conv,51973,207892,0.21,0.98,231211008,231.21,1112.17,76.67
180,Conv,23183,92732,0.09,0.44,102760448,102.76,1108.14,76.39
181,Add,3360,13440,0.01,0.06,0,0,0,0
182,Conv,23200,92800,0.09,0.44,102760448,102.76,1107.33,76.33
183,Conv,51973,207892,0.21,0.98,231211008,231.21,1112.17,76.67
184,Conv,23182,92728,0.09,0.44,102760448,102.76,1108.19,76.39
185,Add,3360,13440,0.01,0.06,0,0,0,0
186,Conv,23185,92740,0.09,0.44,102760448,102.76,1108.05,76.38
187,Conv,51980,207920,0.21,0.98,231211008,231.21,1112.02,76.66
188,Conv,23237,92948,0.09,0.44,102760448,102.76,1105.57,76.21
189,Add,3360,13440,0.01,0.06,0,0,0,0
190,Conv,23201,92804,0.09,0.44,102760448,102.76,1107.28,76.33
191,Conv,52018,208072,0.21,0.98,231211008,231.21,1111.21,76.60
192,Conv,23192,92768,0.09,0.44,102760448,102.76,1107.71,76.36
193,Add,3360,13440,0.01,0.06,0,0,0,0
194,Conv,50688,202752,0.20,0.95,205520896,205.52,1013.66,69.88
195,Conv,14874,59496,0.06,0.28,51380224,51.38,863.59,59.53
196,Conv,56729,226916,0.23,1.07,231211008,231.21,1018.93,70.24
197,Conv,25306,101224,0.10,0.48,102760448,102.76,1015.18,69.98
198,Add,2080,8320,0.01,0.04,0,0,0,0
199,Conv,25327,101308,0.10,0.48,102760448,102.76,1014.34,69.92
200,Conv,56730,226920,0.23,1.07,231211008,231.21,1018.91,70.24
201,Conv,25307,101228,0.10,0.48,102760448,102.76,1015.14,69.98
202,Add,2080,8320,0.01,0.04,0,0,0,0
203,Conv,25327,101308,0.10,0.48,102760448,102.76,1014.34,69.92
204,Conv,56730,226920,0.23,1.07,231211008,231.21,1018.91,70.24
205,Conv,25339,101356,0.10,0.48,102760448,102.76,1013.86,69.89
206,Add,2080,8320,0.01,0.04,0,0,0,0
207,AveragePool,50308,201232,0.20,0.94,0,0,0,0
208,Fc,33516,134064,0.13,0.63,4096000,4.10,30.55,95.48
