ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
1,Conv,55054,220216,0.22,7.61,236027904,236.03,1071.80,18.47
2,MaxPool,14278,57112,0.06,1.97,0,0,0,0
3,Conv,6642,26568,0.03,0.92,102760448,102.76,3867.83,66.66
4,Conv,3442,13768,0.01,0.48,25690112,25.69,1865.93,32.16
5,Conv,20909,83636,0.08,2.89,231211008,231.21,2764.49,47.64
6,Conv,6641,26564,0.03,0.92,102760448,102.76,3868.41,66.67
7,Add,12576,50304,0.05,1.74,0,0,0,0
8,Conv,9427,37708,0.04,1.30,102760448,102.76,2725.16,46.96
9,Conv,20943,83772,0.08,2.89,231211008,231.21,2760.00,47.56
10,Conv,6641,26564,0.03,0.92,102760448,102.76,3868.41,66.67
11,Add,12576,50304,0.05,1.74,0,0,0,0
12,Conv,9499,37996,0.04,1.31,102760448,102.76,2704.51,46.61
13,Conv,20949,83796,0.08,2.90,231211008,231.21,2759.21,47.55
14,Conv,6642,26568,0.03,0.92,102760448,102.76,3867.83,66.66
15,Add,12576,50304,0.05,1.74,0,0,0,0
16,Conv,9977,39908,0.04,1.38,205520896,205.52,5149.87,88.75
17,Conv,6626,26504,0.03,0.92,51380224,51.38,1938.58,33.41
18,Conv,12339,49356,0.05,1.71,231211008,231.21,4684.56,80.73
19,Conv,5602,22408,0.02,0.77,102760448,102.76,4585.88,79.03
20,Add,6304,25216,0.03,0.87,0,0,0,0
21,Conv,5653,22612,0.02,0.78,102760448,102.76,4544.51,78.32
22,Conv,12339,49356,0.05,1.71,231211008,231.21,4684.56,80.73
23,Conv,5637,22548,0.02,0.78,102760448,102.76,4557.41,78.54
24,Add,6304,25216,0.03,0.87,0,0,0,0
25,Conv,5647,22588,0.02,0.78,102760448,102.76,4549.34,78.40
26,Conv,12336,49344,0.05,1.70,231211008,231.21,4685.70,80.75
27,Conv,5637,22548,0.02,0.78,102760448,102.76,4557.41,78.54
28,Add,6304,25216,0.03,0.87,0,0,0,0
29,Conv,5669,22676,0.02,0.78,102760448,102.76,4531.68,78.10
30,Conv,12336,49344,0.05,1.70,231211008,231.21,4685.70,80.75
31,Conv,5636,22544,0.02,0.78,102760448,102.76,4558.22,78.55
32,Add,6304,25216,0.03,0.87,0,0,0,0
33,Conv,12445,49780,0.05,1.72,205520896,205.52,4128.58,71.15
34,Conv,4493,17972,0.02,0.62,51380224,51.38,2858.90,49.27
35,Conv,13299,53196,0.05,1.84,231211008,231.21,4346.40,74.90
36,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
37,Add,3360,13440,0.01,0.46,0,0,0,0
38,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
39,Conv,13299,53196,0.05,1.84,231211008,231.21,4346.40,74.90
40,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
41,Add,3360,13440,0.01,0.46,0,0,0,0
42,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
43,Conv,13299,53196,0.05,1.84,231211008,231.21,4346.40,74.90
44,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
45,Add,3360,13440,0.01,0.46,0,0,0,0
46,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
47,Conv,13299,53196,0.05,1.84,231211008,231.21,4346.40,74.90
48,Conv,8833,35332,0.04,1.22,102760448,102.76,2908.42,50.12
49,Add,3360,13440,0.01,0.46,0,0,0,0
50,Conv,8740,34960,0.03,1.21,102760448,102.76,2939.37,50.66
51,Conv,13300,53200,0.05,1.84,231211008,231.21,4346.07,74.90
52,Conv,8742,34968,0.03,1.21,102760448,102.76,2938.70,50.64
53,Add,3360,13440,0.01,0.46,0,0,0,0
54,Conv,8743,34972,0.03,1.21,102760448,102.76,2938.36,50.64
55,Conv,13299,53196,0.05,1.84,231211008,231.21,4346.40,74.90
56,Conv,8747,34988,0.03,1.21,102760448,102.76,2937.02,50.62
57,Add,3360,13440,0.01,0.46,0,0,0,0
58,Conv,12659,50636,0.05,1.75,205520896,205.52,4058.79,69.95
59,Conv,3986,15944,0.02,0.55,51380224,51.38,3222.54,55.54
60,Conv,13300,53200,0.05,1.84,231211008,231.21,4346.07,74.90
61,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
62,Add,2080,8320,0.01,0.29,0,0,0,0
63,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
64,Conv,13299,53196,0.05,1.84,231211008,231.21,4346.40,74.90
65,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
66,Add,2080,8320,0.01,0.29,0,0,0,0
67,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
68,Conv,13300,53200,0.05,1.84,231211008,231.21,4346.07,74.90
69,Conv,6071,24284,0.02,0.84,102760448,102.76,4231.61,72.93
70,Add,2080,8320,0.01,0.29,0,0,0,0
71,AveragePool,50342,201368,0.20,6.96,0,0,0,0
72,Fc,33533,134132,0.13,4.63,4096000,4.10,30.54,95.43
