OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,8,224,224,3,3,1,1,1,1,1,1,sta,50452
128,8,224,224,3,3,1,1,1,1,1,1,dyn,50494
128,64,224,224,3,3,1,1,1,1,1,1,sta,319054
128,64,224,224,3,3,1,1,1,1,1,1,dyn,319748
128,64,112,112,3,3,1,1,1,1,1,1,sta,79980
128,64,112,112,3,3,1,1,1,1,1,1,dyn,80688
128,128,112,112,3,3,1,1,1,1,1,1,sta,159671
128,128,112,112,3,3,1,1,1,1,1,1,dyn,161145
256,128,56,56,3,3,1,1,1,1,1,1,sta,79980
256,128,56,56,3,3,1,1,1,1,1,1,dyn,82978
256,256,56,56,3,3,1,1,1,1,1,1,sta,159671
256,256,56,56,3,3,1,1,1,1,1,1,dyn,165749
256,256,56,56,3,3,1,1,1,1,1,1,sta,159671
256,256,56,56,3,3,1,1,1,1,1,1,dyn,165719
512,256,28,28,3,3,1,1,1,1,1,1,sta,84859
512,256,28,28,3,3,1,1,1,1,1,1,dyn,97044
512,512,28,28,3,3,1,1,1,1,1,1,sta,169429
512,512,28,28,3,3,1,1,1,1,1,1,dyn,193888
512,512,28,28,3,3,1,1,1,1,1,1,sta,169429
512,512,28,28,3,3,1,1,1,1,1,1,dyn,193894
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76788
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76799
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76796
