ins_idx,latency(cycles),latency(ns)
1,36573,146292
2,10159,40636
3,13742,54968
4,13742,54968
5,3168,12672
6,13742,54968
7,13742,54968
8,3168,12672
9,1997,7988
10,7649,30596
11,14962,59848
12,1600,6400
13,14962,59848
14,14962,59848
15,1600,6400
16,1719,6876
17,10091,40364
18,19841,79364
19,864,3456
20,19841,79364
21,19841,79364
22,864,3456
23,1966,7864
24,13336,53344
25,26346,105384
26,544,2176
27,26346,105384
28,26346,105384
29,544,2176
30,12744,50976
31,8517,34068
