ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
32,Conv,3133,12532,0.01,0.26,45158400,45.16,3603.45,82.80
33,AveragePool,17048,68192,0.07,1.44,0,0,0,0
34,Conv,11645,46580,0.05,0.98,188160000,188.16,4039.50,92.82
35,Conv,11194,44776,0.04,0.94,135475200,135.48,3025.62,69.52
36,Conv,3133,12532,0.01,0.26,45158400,45.16,3603.45,82.80
37,Conv,16646,66584,0.07,1.40,203212800,203.21,3051.98,70.13
38,Remap,648,2592,0.00,0.05,0,0,0,0
39,Remap,648,2592,0.00,0.05,0,0,0,0
40,Remap,648,2592,0.00,0.05,0,0,0,0
41,Conv,44247,176988,0.18,3.73,575299584,575.30,3250.50,74.69
42,Conv,3133,12532,0.01,0.26,45158400,45.16,3603.45,82.80
43,MaxPool,5395,21580,0.02,0.45,0,0,0,0
44,Conv,11156,44624,0.04,0.94,135475200,135.48,3035.93,69.76
45,Conv,5666,22664,0.02,0.48,47941632,47.94,2115.32,48.61
46,Remap,716,2864,0.00,0.06,0,0,0,0
47,Remap,260,1040,0.00,0.02,0,0,0,0
48,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
49,Conv,5068,20272,0.02,0.43,56819712,56.82,2802.87,64.40
50,Conv,5069,20276,0.02,0.43,56819712,56.82,2802.31,64.39
51,AveragePool,14024,56096,0.06,1.18,0,0,0,0
52,Conv,5385,21540,0.02,0.45,66289664,66.29,3077.51,70.71
53,Conv,5384,21536,0.02,0.45,66289664,66.29,3078.09,70.73
54,Conv,6856,27424,0.03,0.58,85229568,85.23,3107.85,71.41
55,Conv,7915,31660,0.03,0.67,99434496,99.43,3140.70,72.17
56,Conv,5384,21536,0.02,0.45,66289664,66.29,3078.09,70.73
57,Conv,5865,23460,0.02,0.49,66289664,66.29,2825.65,64.93
58,Conv,7915,31660,0.03,0.67,99434496,99.43,3140.70,72.17
59,Remap,488,1952,0.00,0.04,0,0,0,0
60,Remap,488,1952,0.00,0.04,0,0,0,0
61,Remap,488,1952,0.00,0.04,0,0,0,0
62,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
63,Conv,6856,27424,0.03,0.58,71024640,71.02,2589.87,59.51
64,Conv,6856,27424,0.03,0.58,71024640,71.02,2589.87,59.51
65,AveragePool,14024,56096,0.06,1.18,0,0,0,0
66,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
67,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
68,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
69,Conv,9812,39248,0.04,0.83,124293120,124.29,3166.87,72.77
70,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
71,Conv,9811,39244,0.04,0.83,103577600,103.58,2639.32,60.65
72,Conv,9812,39248,0.04,0.83,124293120,124.29,3166.87,72.77
73,Remap,488,1952,0.00,0.04,0,0,0,0
74,Remap,488,1952,0.00,0.04,0,0,0,0
75,Remap,488,1952,0.00,0.04,0,0,0,0
76,Conv,6856,27424,0.03,0.58,85229568,85.23,3107.85,71.41
77,Conv,6857,27428,0.03,0.58,71024640,71.02,2589.49,59.50
78,Conv,6856,27424,0.03,0.58,71024640,71.02,2589.87,59.51
79,AveragePool,14024,56096,0.06,1.18,0,0,0,0
80,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
81,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
82,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
83,Conv,9812,39248,0.04,0.83,124293120,124.29,3166.87,72.77
84,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
85,Conv,9812,39248,0.04,0.83,103577600,103.58,2639.05,60.64
86,Conv,9812,39248,0.04,0.83,124293120,124.29,3166.87,72.77
87,Remap,488,1952,0.00,0.04,0,0,0,0
88,Remap,488,1952,0.00,0.04,0,0,0,0
89,Remap,488,1952,0.00,0.04,0,0,0,0
90,Conv,6856,27424,0.03,0.58,85229568,85.23,3107.85,71.41
91,Conv,6856,27424,0.03,0.58,85229568,85.23,3107.85,71.41
92,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
93,AveragePool,14024,56096,0.06,1.18,0,0,0,0
94,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
95,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
96,Conv,6856,27424,0.03,0.58,85229568,85.23,3107.85,71.41
97,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
98,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
99,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
100,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
101,Remap,488,1952,0.00,0.04,0,0,0,0
102,Remap,488,1952,0.00,0.04,0,0,0,0
103,Remap,488,1952,0.00,0.04,0,0,0,0
104,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
105,Conv,6857,27428,0.03,0.58,85229568,85.23,3107.39,71.40
106,MaxPool,3659,14636,0.01,0.31,0,0,0,0
107,Conv,6426,25704,0.03,0.54,70778880,70.78,2753.61,63.27
108,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
109,Conv,11709,46836,0.05,0.99,149151744,149.15,3184.55,73.17
110,Conv,3987,15948,0.02,0.34,42467328,42.47,2662.86,61.19
111,Remap,416,1664,0.00,0.04,0,0,0,0
112,Remap,128,512,0.00,0.01,0,0,0,0
113,Conv,4843,19372,0.02,0.41,52428800,52.43,2706.42,62.19
114,Conv,5746,22984,0.02,0.48,62914560,62.91,2737.32,62.90
115,Conv,6649,26596,0.03,0.56,73400320,73.40,2759.83,63.42
116,AveragePool,5960,23840,0.02,0.50,0,0,0,0
117,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
118,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
119,Conv,17401,69604,0.07,1.47,198180864,198.18,2847.26,65.42
120,Conv,3036,12144,0.01,0.26,31457280,31.46,2590.36,59.52
121,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
122,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
123,Remap,192,768,0.00,0.02,0,0,0,0
124,Remap,224,896,0.00,0.02,0,0,0,0
125,Remap,128,512,0.00,0.01,0,0,0,0
126,Remap,224,896,0.00,0.02,0,0,0,0
127,Remap,224,896,0.00,0.02,0,0,0,0
128,Conv,7553,30212,0.03,0.64,83886080,83.89,2776.58,63.80
129,Conv,8999,35996,0.04,0.76,100663296,100.66,2796.51,64.26
130,Conv,10445,41780,0.04,0.88,117440512,117.44,2810.93,64.59
131,AveragePool,9416,37664,0.04,0.79,0,0,0,0
132,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
133,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
134,Conv,17401,69604,0.07,1.47,198180864,198.18,2847.26,65.42
135,Conv,4662,18648,0.02,0.39,50331648,50.33,2699.04,62.02
136,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
137,Conv,5204,20816,0.02,0.44,56623104,56.62,2720.17,62.50
138,Remap,192,768,0.00,0.02,0,0,0,0
139,Remap,224,896,0.00,0.02,0,0,0,0
140,Remap,128,512,0.00,0.01,0,0,0,0
141,Remap,224,896,0.00,0.02,0,0,0,0
142,Remap,224,896,0.00,0.02,0,0,0,0
143,AveragePool,65736,262944,0.26,5.54,0,0,0,0
144,Fc,33522,134088,0.13,2.82,4096000,4.10,30.55,95.46
