ins_idx,latency(cycles),latency(ns)
1,26905,107620
2,212970,851880
3,37957,151828
4,106851,427404
5,213377,853508
6,15908,63632
7,107664,430656
8,215003,860012
9,215003,860012
10,7698,30792
11,117422,469688
12,234520,938080
13,234519,938076
14,4556,18224
15,78390,313560
16,78390,313560
17,78390,313560
18,1224,4896
19,1634940,6539760
20,267079,1068316
21,66897,267588
