ins_idx,latency(cycles),latency(ns)
1,54500,218000
2,14284,57136
3,20189,80756
4,20188,80752
5,3170,12680
6,20188,80752
7,20188,80752
8,3170,12680
9,1941,7764
10,10837,43348
11,21408,85632
12,1602,6408
13,21408,85632
14,21408,85632
15,1602,6408
16,1854,7416
17,13277,53108
18,26287,105148
19,866,3464
20,26288,105152
21,26287,105148
22,866,3464
23,1907,7628
24,13276,53104
25,26288,105152
26,546,2184
27,26287,105148
28,26287,105148
29,546,2184
30,12716,50864
31,8500,34000
