ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
38,Remap,958,3832,0.00,0.03,0,0,0,0
39,Conv,11286,45144,0.05,0.36,90316800,90.32,2000.64,68.96
40,Conv,5752,23008,0.02,0.18,60211200,60.21,2616.97,90.20
41,Conv,5838,23352,0.02,0.19,60211200,60.21,2578.42,88.87
42,AveragePool,34732,138928,0.14,1.11,0,0,0,0
43,Conv,16854,67416,0.07,0.54,135475200,135.48,2009.54,69.26
44,Conv,16909,67636,0.07,0.54,135475200,135.48,2003.00,69.04
45,Conv,11286,45144,0.05,0.36,90316800,90.32,2000.64,68.96
46,Conv,25156,100624,0.10,0.80,203212800,203.21,2019.53,69.61
47,Remap,958,3832,0.00,0.03,0,0,0,0
48,Remap,958,3832,0.00,0.03,0,0,0,0
49,Remap,958,3832,0.00,0.03,0,0,0,0
50,Conv,11282,45128,0.05,0.36,90316800,90.32,2001.35,68.98
51,Conv,5752,23008,0.02,0.18,60211200,60.21,2616.97,90.20
52,Conv,5752,23008,0.02,0.18,60211200,60.21,2616.97,90.20
53,AveragePool,34732,138928,0.14,1.11,0,0,0,0
54,Conv,16820,67280,0.07,0.54,135475200,135.48,2013.60,69.40
55,Conv,16854,67416,0.07,0.54,135475200,135.48,2009.54,69.26
56,Conv,11361,45444,0.05,0.36,90316800,90.32,1987.43,68.50
57,Conv,25160,100640,0.10,0.80,203212800,203.21,2019.21,69.60
58,Remap,958,3832,0.00,0.03,0,0,0,0
59,Remap,958,3832,0.00,0.03,0,0,0,0
60,Remap,958,3832,0.00,0.03,0,0,0,0
61,Conv,73454,293816,0.29,2.34,767066112,767.07,2610.70,89.98
62,Conv,16820,67280,0.07,0.54,180633600,180.63,2684.80,92.54
63,MaxPool,8814,35256,0.04,0.28,0,0,0,0
64,Conv,97847,391388,0.39,3.12,948326400,948.33,2422.98,83.51
65,Conv,28729,114916,0.11,0.92,298303488,298.30,2595.84,89.47
66,Remap,946,3784,0.00,0.03,0,0,0,0
67,Remap,946,3784,0.00,0.03,0,0,0,0
68,Conv,21950,87800,0.09,0.70,227278848,227.28,2588.60,89.22
69,Conv,12034,48136,0.05,0.38,113639424,113.64,2360.80,81.37
70,Conv,12029,48116,0.05,0.38,113639424,113.64,2361.78,81.40
71,AveragePool,23212,92848,0.09,0.74,0,0,0,0
72,Conv,19240,76960,0.08,0.61,174010368,174.01,2261.05,77.93
73,Conv,15762,63048,0.06,0.50,149151744,149.15,2365.69,81.54
74,Conv,8082,32328,0.03,0.26,75759616,75.76,2343.47,80.77
75,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
76,Conv,20883,83532,0.08,0.67,174010368,174.01,2083.16,71.80
77,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
78,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
79,Remap,946,3784,0.00,0.03,0,0,0,0
80,Remap,338,1352,0.00,0.01,0,0,0,0
81,Remap,642,2568,0.00,0.02,0,0,0,0
82,Conv,23815,95260,0.10,0.76,227278848,227.28,2385.88,82.23
83,Conv,12034,48136,0.05,0.38,113639424,113.64,2360.80,81.37
84,Conv,12031,48124,0.05,0.38,113639424,113.64,2361.39,81.39
85,AveragePool,23212,92848,0.09,0.74,0,0,0,0
86,Conv,20884,83536,0.08,0.67,174010368,174.01,2083.06,71.80
87,Conv,15707,62828,0.06,0.50,149151744,149.15,2373.97,81.82
88,Conv,8094,32376,0.03,0.26,75759616,75.76,2339.99,80.65
89,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
90,Conv,20876,83504,0.08,0.67,174010368,174.01,2083.86,71.82
91,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
92,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
93,Remap,946,3784,0.00,0.03,0,0,0,0
94,Remap,338,1352,0.00,0.01,0,0,0,0
95,Remap,642,2568,0.00,0.02,0,0,0,0
96,Conv,23819,95276,0.10,0.76,227278848,227.28,2385.48,82.22
97,Conv,11995,47980,0.05,0.38,113639424,113.64,2368.47,81.63
98,Conv,11997,47988,0.05,0.38,113639424,113.64,2368.08,81.62
99,AveragePool,23212,92848,0.09,0.74,0,0,0,0
100,Conv,20880,83520,0.08,0.67,174010368,174.01,2083.46,71.81
101,Conv,15794,63176,0.06,0.50,149151744,149.15,2360.89,81.37
102,Conv,8159,32636,0.03,0.26,75759616,75.76,2321.35,80.01
103,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
104,Conv,20933,83732,0.08,0.67,174010368,174.01,2078.18,71.63
105,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
106,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
107,Remap,946,3784,0.00,0.03,0,0,0,0
108,Remap,338,1352,0.00,0.01,0,0,0,0
109,Remap,642,2568,0.00,0.02,0,0,0,0
110,Conv,23814,95256,0.10,0.76,227278848,227.28,2385.98,82.24
111,Conv,12031,48124,0.05,0.38,113639424,113.64,2361.39,81.39
112,Conv,12043,48172,0.05,0.38,113639424,113.64,2359.03,81.31
113,AveragePool,23212,92848,0.09,0.74,0,0,0,0
114,Conv,20875,83500,0.08,0.67,174010368,174.01,2083.96,71.83
115,Conv,15700,62800,0.06,0.50,149151744,149.15,2375.03,81.86
116,Conv,8168,32672,0.03,0.26,75759616,75.76,2318.79,79.92
117,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
118,Conv,20876,83504,0.08,0.67,174010368,174.01,2083.86,71.82
119,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
120,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
121,Remap,946,3784,0.00,0.03,0,0,0,0
122,Remap,338,1352,0.00,0.01,0,0,0,0
123,Remap,642,2568,0.00,0.02,0,0,0,0
124,Conv,23817,95268,0.10,0.76,227278848,227.28,2385.68,82.23
125,Conv,12032,48128,0.05,0.38,113639424,113.64,2361.19,81.38
126,Conv,12032,48128,0.05,0.38,113639424,113.64,2361.19,81.38
127,AveragePool,23212,92848,0.09,0.74,0,0,0,0
128,Conv,20874,83496,0.08,0.67,174010368,174.01,2084.06,71.83
129,Conv,15754,63016,0.06,0.50,149151744,149.15,2366.89,81.58
130,Conv,8081,32324,0.03,0.26,75759616,75.76,2343.76,80.78
131,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
132,Conv,20898,83592,0.08,0.67,174010368,174.01,2081.66,71.75
133,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
134,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
135,Remap,946,3784,0.00,0.03,0,0,0,0
136,Remap,338,1352,0.00,0.01,0,0,0,0
137,Remap,642,2568,0.00,0.02,0,0,0,0
138,Conv,23816,95264,0.10,0.76,227278848,227.28,2385.78,82.23
139,Conv,11995,47980,0.05,0.38,113639424,113.64,2368.47,81.63
140,Conv,12026,48104,0.05,0.38,113639424,113.64,2362.37,81.42
141,AveragePool,23212,92848,0.09,0.74,0,0,0,0
142,Conv,20874,83496,0.08,0.67,174010368,174.01,2084.06,71.83
143,Conv,15702,62808,0.06,0.50,149151744,149.15,2374.73,81.85
144,Conv,8166,32664,0.03,0.26,75759616,75.76,2319.36,79.94
145,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
146,Conv,20847,83388,0.08,0.66,174010368,174.01,2086.76,71.92
147,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
148,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
149,Remap,946,3784,0.00,0.03,0,0,0,0
150,Remap,338,1352,0.00,0.01,0,0,0,0
151,Remap,642,2568,0.00,0.02,0,0,0,0
152,Conv,23866,95464,0.10,0.76,227278848,227.28,2380.78,82.06
153,Conv,12068,48272,0.05,0.38,113639424,113.64,2354.15,81.14
154,Conv,12060,48240,0.05,0.38,113639424,113.64,2355.71,81.19
155,AveragePool,23212,92848,0.09,0.74,0,0,0,0
156,Conv,20874,83496,0.08,0.67,174010368,174.01,2084.06,71.83
157,Conv,15783,63132,0.06,0.50,149151744,149.15,2362.54,81.43
158,Conv,8082,32328,0.03,0.26,75759616,75.76,2343.47,80.77
159,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
160,Conv,20910,83640,0.08,0.67,174010368,174.01,2080.47,71.71
161,Conv,22402,89608,0.09,0.71,203012096,203.01,2265.56,78.09
162,Conv,22402,89608,0.09,0.71,232013824,232.01,2589.21,89.24
163,Remap,338,1352,0.00,0.01,0,0,0,0
164,Remap,642,2568,0.00,0.02,0,0,0,0
165,Remap,642,2568,0.00,0.02,0,0,0,0
166,Conv,12034,48136,0.05,0.38,113639424,113.64,2360.80,81.37
167,Conv,15947,63788,0.06,0.51,151519232,151.52,2375.36,81.87
168,MaxPool,4783,19132,0.02,0.15,0,0,0,0
169,Conv,5502,22008,0.02,0.18,42467328,42.47,1929.63,66.51
170,Conv,25564,102256,0.10,0.82,265158656,265.16,2593.09,89.38
171,Conv,31889,127556,0.13,1.02,331448320,331.45,2598.45,89.56
172,Conv,10434,41736,0.04,0.33,117964800,117.96,2826.45,97.42
173,Remap,546,2184,0.00,0.02,0,0,0,0
174,Remap,194,776,0.00,0.01,0,0,0,0
175,Conv,6469,25876,0.03,0.21,50331648,50.33,1945.11,67.04
176,Conv,6771,27084,0.03,0.22,75497472,75.50,2787.53,96.08
177,Conv,6771,27084,0.03,0.22,75497472,75.50,2787.53,96.08
178,AveragePool,7084,28336,0.03,0.23,0,0,0,0
179,Conv,4895,19580,0.02,0.16,37748736,37.75,1927.92,66.45
180,Conv,4933,19732,0.02,0.16,37748736,37.75,1913.07,65.94
181,Conv,5958,23832,0.02,0.19,66060288,66.06,2771.92,95.54
182,Conv,6470,25880,0.03,0.21,50331648,50.33,1944.81,67.03
183,Conv,7855,31420,0.03,0.25,88080384,88.08,2803.32,96.62
184,Conv,6469,25876,0.03,0.21,50331648,50.33,1945.11,67.04
185,Conv,6518,26072,0.03,0.21,50331648,50.33,1930.49,66.54
186,Remap,162,648,0.00,0.01,0,0,0,0
187,Remap,162,648,0.00,0.01,0,0,0,0
188,Remap,162,648,0.00,0.01,0,0,0,0
189,Remap,162,648,0.00,0.01,0,0,0,0
190,Remap,162,648,0.00,0.01,0,0,0,0
191,Conv,6546,26184,0.03,0.21,50331648,50.33,1922.23,66.25
192,Conv,6771,27084,0.03,0.22,75497472,75.50,2787.53,96.08
193,Conv,6771,27084,0.03,0.22,75497472,75.50,2787.53,96.08
194,AveragePool,7084,28336,0.03,0.23,0,0,0,0
195,Conv,4951,19804,0.02,0.16,37748736,37.75,1906.12,65.70
196,Conv,4930,19720,0.02,0.16,37748736,37.75,1914.24,65.98
197,Conv,5958,23832,0.02,0.19,66060288,66.06,2771.92,95.54
198,Conv,6474,25896,0.03,0.21,50331648,50.33,1943.61,66.99
199,Conv,7855,31420,0.03,0.25,88080384,88.08,2803.32,96.62
200,Conv,6469,25876,0.03,0.21,50331648,50.33,1945.11,67.04
201,Conv,6468,25872,0.03,0.21,50331648,50.33,1945.41,67.05
202,Remap,162,648,0.00,0.01,0,0,0,0
203,Remap,162,648,0.00,0.01,0,0,0,0
204,Remap,162,648,0.00,0.01,0,0,0,0
205,Remap,162,648,0.00,0.01,0,0,0,0
206,Remap,162,648,0.00,0.01,0,0,0,0
207,Conv,6471,25884,0.03,0.21,50331648,50.33,1944.51,67.02
208,Conv,6771,27084,0.03,0.22,75497472,75.50,2787.53,96.08
209,Conv,6771,27084,0.03,0.22,75497472,75.50,2787.53,96.08
210,AveragePool,7084,28336,0.03,0.23,0,0,0,0
211,Conv,4914,19656,0.02,0.16,37748736,37.75,1920.47,66.19
212,Conv,4938,19752,0.02,0.16,37748736,37.75,1911.13,65.87
213,Conv,5958,23832,0.02,0.19,66060288,66.06,2771.92,95.54
214,Conv,6549,26196,0.03,0.21,50331648,50.33,1921.35,66.22
215,Conv,7855,31420,0.03,0.25,88080384,88.08,2803.32,96.62
216,Conv,6528,26112,0.03,0.21,50331648,50.33,1927.53,66.44
217,Conv,6468,25872,0.03,0.21,50331648,50.33,1945.41,67.05
218,Remap,162,648,0.00,0.01,0,0,0,0
219,Remap,162,648,0.00,0.01,0,0,0,0
220,Remap,162,648,0.00,0.01,0,0,0,0
221,Remap,162,648,0.00,0.01,0,0,0,0
222,Remap,162,648,0.00,0.01,0,0,0,0
223,AveragePool,49324,197296,0.20,1.57,0,0,0,0
224,Fc,25241,100964,0.10,0.80,3072000,3.07,30.43,95.08
