OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
192,128,17,17,7,1,1,1,0,0,3,3,dyn,10611
128,128,17,17,1,7,1,1,3,3,0,0,sta,6590
128,128,17,17,1,7,1,1,3,3,0,0,dyn,7100
128,128,17,17,7,1,1,1,0,0,3,3,sta,6590
128,128,17,17,7,1,1,1,0,0,3,3,dyn,7102
192,128,17,17,1,7,1,1,3,3,0,0,sta,9753
192,128,17,17,1,7,1,1,3,3,0,0,dyn,10559
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9054
192,768,17,17,1,1,1,1,0,0,0,0,sta,8398
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9054
192,768,17,17,1,1,1,1,0,0,0,0,sta,8398
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9054
192,160,17,17,1,7,1,1,3,3,0,0,sta,12124
192,160,17,17,1,7,1,1,3,3,0,0,dyn,13091
192,160,17,17,7,1,1,1,0,0,3,3,sta,12125
192,160,17,17,7,1,1,1,0,0,3,3,dyn,13094
192,768,17,17,1,1,1,1,0,0,0,0,sta,8398
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9122
192,160,17,17,7,1,1,1,0,0,3,3,sta,12125
192,160,17,17,7,1,1,1,0,0,3,3,dyn,13131
192,160,17,17,1,7,1,1,3,3,0,0,sta,12125
192,160,17,17,1,7,1,1,3,3,0,0,dyn,13131
192,160,17,17,7,1,1,1,0,0,3,3,sta,12125
192,160,17,17,7,1,1,1,0,0,3,3,dyn,13095
192,160,17,17,1,7,1,1,3,3,0,0,sta,12125
192,160,17,17,1,7,1,1,3,3,0,0,dyn,13127
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9051
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9055
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9086
192,160,17,17,1,7,1,1,3,3,0,0,sta,12124
192,160,17,17,1,7,1,1,3,3,0,0,dyn,13125
192,160,17,17,7,1,1,1,0,0,3,3,sta,12125
192,160,17,17,7,1,1,1,0,0,3,3,dyn,13126
192,768,17,17,1,1,1,1,0,0,0,0,sta,8398
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9053
192,160,17,17,7,1,1,1,0,0,3,3,sta,12124
192,160,17,17,7,1,1,1,0,0,3,3,dyn,13125
192,160,17,17,1,7,1,1,3,3,0,0,sta,12124
192,160,17,17,1,7,1,1,3,3,0,0,dyn,13171
192,160,17,17,7,1,1,1,0,0,3,3,sta,12125
192,160,17,17,7,1,1,1,0,0,3,3,dyn,13092
192,160,17,17,1,7,1,1,3,3,0,0,sta,12125
192,160,17,17,1,7,1,1,3,3,0,0,dyn,13141
192,768,17,17,1,1,1,1,0,0,0,0,sta,8398
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9056
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9056
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9057
192,192,17,17,1,7,1,1,3,3,0,0,sta,14496
192,192,17,17,1,7,1,1,3,3,0,0,dyn,15698
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15697
192,768,17,17,1,1,1,1,0,0,0,0,sta,8398
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9055
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15697
192,192,17,17,1,7,1,1,3,3,0,0,sta,14496
192,192,17,17,1,7,1,1,3,3,0,0,dyn,15706
192,192,17,17,7,1,1,1,0,0,3,3,sta,14497
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15698
192,192,17,17,1,7,1,1,3,3,0,0,sta,14496
192,192,17,17,1,7,1,1,3,3,0,0,dyn,15693
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9054
192,768,17,17,1,1,1,1,0,0,0,0,sta,8397
192,768,17,17,1,1,1,1,0,0,0,0,dyn,9121
320,192,17,17,3,3,2,2,0,0,0,0,sta,6367
320,192,17,17,3,3,2,2,0,0,0,0,dyn,8989
192,192,17,17,1,7,1,1,3,3,0,0,sta,14496
192,192,17,17,1,7,1,1,3,3,0,0,dyn,15697
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15699
192,192,17,17,3,3,2,2,0,0,0,0,sta,3928
192,192,17,17,3,3,2,2,0,0,0,0,dyn,5499
320,1280,8,8,1,1,1,1,0,0,0,0,sta,4783
320,1280,8,8,1,1,1,1,0,0,0,0,dyn,6716
384,1280,8,8,1,1,1,1,0,0,0,0,sta,5687
384,1280,8,8,1,1,1,1,0,0,0,0,dyn,8026
448,1280,8,8,1,1,1,1,0,0,0,0,sta,6590
448,1280,8,8,1,1,1,1,0,0,0,0,dyn,9308
384,384,8,8,1,3,1,1,1,1,0,0,sta,5145
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7230
384,384,8,8,3,1,1,1,0,0,1,1,sta,5145
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7259
384,448,8,8,3,3,1,1,1,1,1,1,sta,17342
384,448,8,8,3,3,1,1,1,1,1,1,dyn,24821
192,1280,8,8,1,1,1,1,0,0,0,0,sta,2976
192,1280,8,8,1,1,1,1,0,0,0,0,dyn,4125
384,384,8,8,1,3,1,1,1,1,0,0,sta,5145
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7229
384,384,8,8,3,1,1,1,0,0,1,1,sta,5145
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7226
320,2048,8,8,1,1,1,1,0,0,0,0,sta,7494
320,2048,8,8,1,1,1,1,0,0,0,0,dyn,10620
384,2048,8,8,1,1,1,1,0,0,0,0,sta,8939
384,2048,8,8,1,1,1,1,0,0,0,0,dyn,12734
448,2048,8,8,1,1,1,1,0,0,0,0,sta,10385
448,2048,8,8,1,1,1,1,0,0,0,0,dyn,14844
384,384,8,8,1,3,1,1,1,1,0,0,sta,5145
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7265
384,384,8,8,3,1,1,1,0,0,1,1,sta,5145
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7311
384,448,8,8,3,3,1,1,1,1,1,1,sta,17342
384,448,8,8,3,3,1,1,1,1,1,1,dyn,24852
192,2048,8,8,1,1,1,1,0,0,0,0,sta,4603
192,2048,8,8,1,1,1,1,0,0,0,0,dyn,6456
384,384,8,8,1,3,1,1,1,1,0,0,sta,5145
384,384,8,8,1,3,1,1,1,1,0,0,dyn,7224
384,384,8,8,3,1,1,1,0,0,1,1,sta,5145
384,384,8,8,3,1,1,1,0,0,1,1,dyn,7228
