OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,96,35,35,3,3,1,1,1,1,1,1,sta,24661
128,96,35,35,3,3,1,1,1,1,1,1,dyn,25148
128,384,35,35,1,1,1,1,0,0,0,0,sta,11108
128,384,35,35,1,1,1,1,0,0,0,0,dyn,11316
64,384,35,35,1,1,1,1,0,0,0,0,sta,5687
64,384,35,35,1,1,1,1,0,0,0,0,dyn,5747
64,384,35,35,1,1,1,1,0,0,0,0,sta,5687
64,384,35,35,1,1,1,1,0,0,0,0,dyn,5747
128,64,35,35,3,3,1,1,1,1,1,1,sta,16529
128,64,35,35,3,3,1,1,1,1,1,1,dyn,16847
128,64,35,35,3,3,1,1,1,1,1,1,sta,16529
128,64,35,35,3,3,1,1,1,1,1,1,dyn,16848
128,384,35,35,1,1,1,1,0,0,0,0,sta,11108
128,384,35,35,1,1,1,1,0,0,0,0,dyn,11281
128,96,35,35,3,3,1,1,1,1,1,1,sta,24661
128,96,35,35,3,3,1,1,1,1,1,1,dyn,25198
128,384,35,35,1,1,1,1,0,0,0,0,sta,11108
128,384,35,35,1,1,1,1,0,0,0,0,dyn,11282
64,384,35,35,1,1,1,1,0,0,0,0,sta,5687
64,384,35,35,1,1,1,1,0,0,0,0,dyn,5748
64,384,35,35,1,1,1,1,0,0,0,0,sta,5687
64,384,35,35,1,1,1,1,0,0,0,0,dyn,5744
128,64,35,35,3,3,1,1,1,1,1,1,sta,16530
128,64,35,35,3,3,1,1,1,1,1,1,dyn,16815
128,64,35,35,3,3,1,1,1,1,1,1,sta,16529
128,64,35,35,3,3,1,1,1,1,1,1,dyn,16881
128,384,35,35,1,1,1,1,0,0,0,0,sta,11108
128,384,35,35,1,1,1,1,0,0,0,0,dyn,11281
128,96,35,35,3,3,1,1,1,1,1,1,sta,24661
128,96,35,35,3,3,1,1,1,1,1,1,dyn,25162
384,384,35,35,3,3,2,2,0,0,0,0,sta,73454
384,384,35,35,3,3,2,2,0,0,0,0,dyn,79878
192,384,35,35,1,1,1,1,0,0,0,0,sta,16529
192,384,35,35,1,1,1,1,0,0,0,0,dyn,16815
256,192,35,35,3,3,1,1,1,1,1,1,sta,97847
256,192,35,35,3,3,1,1,1,1,1,1,dyn,99963
256,224,35,35,3,3,2,2,0,0,0,0,sta,28729
256,224,35,35,3,3,2,2,0,0,0,0,dyn,31181
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21950
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23857
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12029
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,11993
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20853
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15706
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8073
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24296
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20873
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24293
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24298
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21951
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23808
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12044
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12028
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20916
192,192,17,17,7,1,1,1,0,0,3,3,sta,14497
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15696
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8152
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24294
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20869
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24291
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24295
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21950
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23863
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12027
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12020
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20839
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15695
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8078
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24331
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20892
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24294
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24297
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21950
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23811
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12042
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,11991
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20906
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15700
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8074
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24383
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20881
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24342
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24303
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21950
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23806
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,11992
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12028
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20884
192,192,17,17,7,1,1,1,0,0,3,3,sta,14497
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15697
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8082
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24295
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20873
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24302
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24293
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21951
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23844
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,11992
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,11993
256,192,17,17,1,7,1,1,3,3,0,0,sta,19239
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20837
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15718
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8077
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24336
256,192,17,17,1,7,1,1,3,3,0,0,sta,19239
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20868
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24349
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24294
384,1024,17,17,1,1,1,1,0,0,0,0,sta,21951
384,1024,17,17,1,1,1,1,0,0,0,0,dyn,23809
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12023
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,12024
256,192,17,17,1,7,1,1,3,3,0,0,sta,19240
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20869
192,192,17,17,7,1,1,1,0,0,3,3,sta,14496
192,192,17,17,7,1,1,1,0,0,3,3,dyn,15696
128,1024,17,17,1,1,1,1,0,0,0,0,sta,7494
128,1024,17,17,1,1,1,1,0,0,0,0,dyn,8077
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24296
256,192,17,17,1,7,1,1,3,3,0,0,sta,19239
256,192,17,17,1,7,1,1,3,3,0,0,dyn,20888
256,224,17,17,7,1,1,1,0,0,3,3,sta,22402
256,224,17,17,7,1,1,1,0,0,3,3,dyn,24373
256,224,17,17,1,7,1,1,3,3,0,0,sta,22402
256,224,17,17,1,7,1,1,3,3,0,0,dyn,24304
192,1024,17,17,1,1,1,1,0,0,0,0,sta,11108
192,1024,17,17,1,1,1,1,0,0,0,0,dyn,11990
256,1024,17,17,1,1,1,1,0,0,0,0,sta,14722
256,1024,17,17,1,1,1,1,0,0,0,0,dyn,15946
192,192,17,17,3,3,2,2,0,0,0,0,sta,3928
192,192,17,17,3,3,2,2,0,0,0,0,dyn,5509
256,256,17,17,1,7,1,1,3,3,0,0,sta,25564
256,256,17,17,1,7,1,1,3,3,0,0,dyn,27755
320,256,17,17,7,1,1,1,0,0,3,3,sta,31889
320,256,17,17,7,1,1,1,0,0,3,3,dyn,34645
320,320,17,17,3,3,2,2,0,0,0,0,sta,10433
320,320,17,17,3,3,2,2,0,0,0,0,dyn,14859
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4602
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6455
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6771
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9602
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6771
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9600
256,384,8,8,1,3,1,1,1,1,0,0,sta,3518
256,384,8,8,1,3,1,1,1,1,0,0,dyn,4889
256,384,8,8,3,1,1,1,0,0,1,1,sta,3519
256,384,8,8,3,1,1,1,0,0,1,1,dyn,4887
448,384,8,8,3,1,1,1,0,0,1,1,sta,5958
448,384,8,8,3,1,1,1,0,0,1,1,dyn,8411
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4603
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6469
512,448,8,8,1,3,1,1,1,1,0,0,sta,7855
512,448,8,8,1,3,1,1,1,1,0,0,dyn,11208
256,512,8,8,1,3,1,1,1,1,0,0,sta,4603
256,512,8,8,1,3,1,1,1,1,0,0,dyn,6456
256,512,8,8,3,1,1,1,0,0,1,1,sta,4603
256,512,8,8,3,1,1,1,0,0,1,1,dyn,6456
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4603
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6461
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6771
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9599
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6771
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9566
256,384,8,8,1,3,1,1,1,1,0,0,sta,3518
256,384,8,8,1,3,1,1,1,1,0,0,dyn,4922
256,384,8,8,3,1,1,1,0,0,1,1,sta,3518
256,384,8,8,3,1,1,1,0,0,1,1,dyn,4889
448,384,8,8,3,1,1,1,0,0,1,1,sta,5958
448,384,8,8,3,1,1,1,0,0,1,1,dyn,8411
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4602
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6459
512,448,8,8,1,3,1,1,1,1,0,0,sta,7856
512,448,8,8,1,3,1,1,1,1,0,0,dyn,11169
256,512,8,8,1,3,1,1,1,1,0,0,sta,4602
256,512,8,8,1,3,1,1,1,1,0,0,dyn,6462
256,512,8,8,3,1,1,1,0,0,1,1,sta,4603
256,512,8,8,3,1,1,1,0,0,1,1,dyn,6461
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4603
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6455
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6771
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9606
384,1536,8,8,1,1,1,1,0,0,0,0,sta,6771
384,1536,8,8,1,1,1,1,0,0,0,0,dyn,9597
256,384,8,8,1,3,1,1,1,1,0,0,sta,3518
256,384,8,8,1,3,1,1,1,1,0,0,dyn,4891
256,384,8,8,3,1,1,1,0,0,1,1,sta,3518
256,384,8,8,3,1,1,1,0,0,1,1,dyn,4952
448,384,8,8,3,1,1,1,0,0,1,1,sta,5958
448,384,8,8,3,1,1,1,0,0,1,1,dyn,8415
256,1536,8,8,1,1,1,1,0,0,0,0,sta,4602
256,1536,8,8,1,1,1,1,0,0,0,0,dyn,6510
512,448,8,8,1,3,1,1,1,1,0,0,sta,7855
512,448,8,8,1,3,1,1,1,1,0,0,dyn,11173
256,512,8,8,1,3,1,1,1,1,0,0,sta,4602
256,512,8,8,1,3,1,1,1,1,0,0,dyn,6457
256,512,8,8,3,1,1,1,0,0,1,1,sta,4603
256,512,8,8,3,1,1,1,0,0,1,1,dyn,6457
