OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
128,8,224,224,3,3,1,1,1,1,1,1,sta,50452
128,8,224,224,3,3,1,1,1,1,1,1,dyn,50491
128,64,224,224,3,3,1,1,1,1,1,1,sta,319054
128,64,224,224,3,3,1,1,1,1,1,1,dyn,319747
128,64,112,112,3,3,1,1,1,1,1,1,sta,79980
128,64,112,112,3,3,1,1,1,1,1,1,dyn,80714
128,128,112,112,3,3,1,1,1,1,1,1,sta,159671
128,128,112,112,3,3,1,1,1,1,1,1,dyn,161143
256,128,56,56,3,3,1,1,1,1,1,1,sta,79980
256,128,56,56,3,3,1,1,1,1,1,1,dyn,83008
256,256,56,56,3,3,1,1,1,1,1,1,sta,159671
256,256,56,56,3,3,1,1,1,1,1,1,dyn,165764
256,256,56,56,3,3,1,1,1,1,1,1,sta,159671
256,256,56,56,3,3,1,1,1,1,1,1,dyn,165720
256,256,56,56,3,3,1,1,1,1,1,1,sta,159671
256,256,56,56,3,3,1,1,1,1,1,1,dyn,165806
512,256,28,28,3,3,1,1,1,1,1,1,sta,84859
512,256,28,28,3,3,1,1,1,1,1,1,dyn,97041
512,512,28,28,3,3,1,1,1,1,1,1,sta,169429
512,512,28,28,3,3,1,1,1,1,1,1,dyn,193971
512,512,28,28,3,3,1,1,1,1,1,1,sta,169429
512,512,28,28,3,3,1,1,1,1,1,1,dyn,193962
512,512,28,28,3,3,1,1,1,1,1,1,sta,169429
512,512,28,28,3,3,1,1,1,1,1,1,dyn,193892
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76796
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76786
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76798
512,512,14,14,3,3,1,1,1,1,1,1,sta,52332
512,512,14,14,3,3,1,1,1,1,1,1,dyn,76873
