ins_idx,latency(cycles),latency(ns)
1,86765,347060
2,692726,2770904
3,63238,252952
4,346462,1385848
5,692723,2770892
6,25220,100880
7,346466,1385864
8,692725,2770900
9,12932,51728
10,353528,1414112
11,706862,2827448
12,7300,29200
13,198066,792264
14,198064,792256
15,2180,8720
16,1634993,6539972
17,267078,1068312
18,66939,267756
