ins_idx,latency(cycles),latency(ns)
1,40111,160444
2,44266,177064
3,159648,638592
4,17464,69856
5,159648,638592
6,319031,1276124
7,8186,32744
8,169406,677624
9,338547,1354188
10,4657,18628
11,104352,417408
12,104352,417408
13,1196,4784
14,1635015,6540060
15,267121,1068484
16,66889,267556
