ins_idx,latency(cycles),latency(ns)
1,54523,218092
2,14278,57112
3,20212,80848
4,20211,80844
5,3168,12672
6,20211,80844
7,20211,80844
8,3168,12672
9,1892,7568
10,5574,22296
11,10860,43440
12,1600,6400
13,10860,43440
14,10860,43440
15,1600,6400
16,1322,5288
17,6795,27180
18,13300,53200
19,864,3456
20,13300,53200
21,13299,53196
22,864,3456
23,1208,4832
24,6794,27176
25,13299,53196
26,544,2176
27,13299,53196
28,13300,53200
29,544,2176
30,12710,50840
31,8507,34028
