ins_idx,ins_type,latency(cycles),latency(ns),latency(ms),latency_contrib(%),operations(OP),operations(MOP),throughput(GOP/s),efficiency(%)
85,Add,3360,13440,0.01,0.14,0,0,0,0
86,Conv,10200,40800,0.04,0.43,102760448,102.76,2518.64,57.87
87,Conv,19841,79364,0.08,0.83,231211008,231.21,2913.30,66.94
88,Conv,10205,40820,0.04,0.43,102760448,102.76,2517.40,57.84
89,Add,3360,13440,0.01,0.14,0,0,0,0
90,Conv,10246,40984,0.04,0.43,102760448,102.76,2507.33,57.61
91,Conv,22642,90568,0.09,0.95,231211008,231.21,2552.90,58.66
92,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
93,Add,3360,13440,0.01,0.14,0,0,0,0
94,Conv,10190,40760,0.04,0.43,102760448,102.76,2521.11,57.93
95,Conv,22647,90588,0.09,0.95,231211008,231.21,2552.34,58.65
96,Conv,10191,40764,0.04,0.43,102760448,102.76,2520.86,57.92
97,Add,3360,13440,0.01,0.14,0,0,0,0
98,Conv,10195,40780,0.04,0.43,102760448,102.76,2519.87,57.90
99,Conv,22609,90436,0.09,0.95,231211008,231.21,2556.63,58.75
100,Conv,10189,40756,0.04,0.43,102760448,102.76,2521.36,57.94
101,Add,3360,13440,0.01,0.14,0,0,0,0
102,Conv,10190,40760,0.04,0.43,102760448,102.76,2521.11,57.93
103,Conv,22651,90604,0.09,0.95,231211008,231.21,2551.89,58.64
104,Conv,10192,40768,0.04,0.43,102760448,102.76,2520.62,57.92
105,Add,3360,13440,0.01,0.14,0,0,0,0
106,Conv,10195,40780,0.04,0.43,102760448,102.76,2519.87,57.90
107,Conv,22655,90620,0.09,0.95,231211008,231.21,2551.43,58.63
108,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
109,Add,3360,13440,0.01,0.14,0,0,0,0
110,Conv,10187,40748,0.04,0.43,102760448,102.76,2521.85,57.95
111,Conv,22664,90656,0.09,0.95,231211008,231.21,2550.42,58.60
112,Conv,10282,41128,0.04,0.43,102760448,102.76,2498.55,57.41
113,Add,3360,13440,0.01,0.14,0,0,0,0
114,Conv,10189,40756,0.04,0.43,102760448,102.76,2521.36,57.94
115,Conv,22650,90600,0.09,0.95,231211008,231.21,2552.00,58.64
116,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
117,Add,3360,13440,0.01,0.14,0,0,0,0
118,Conv,10190,40760,0.04,0.43,102760448,102.76,2521.11,57.93
119,Conv,22658,90632,0.09,0.95,231211008,231.21,2551.10,58.62
120,Conv,10189,40756,0.04,0.43,102760448,102.76,2521.36,57.94
121,Add,3360,13440,0.01,0.14,0,0,0,0
122,Conv,10191,40764,0.04,0.43,102760448,102.76,2520.86,57.92
123,Conv,22610,90440,0.09,0.95,231211008,231.21,2556.51,58.74
124,Conv,10196,40784,0.04,0.43,102760448,102.76,2519.63,57.90
125,Add,3360,13440,0.01,0.14,0,0,0,0
126,Conv,10191,40764,0.04,0.43,102760448,102.76,2520.86,57.92
127,Conv,22639,90556,0.09,0.95,231211008,231.21,2553.24,58.67
128,Conv,10246,40984,0.04,0.43,102760448,102.76,2507.33,57.61
129,Add,3360,13440,0.01,0.14,0,0,0,0
130,Conv,10190,40760,0.04,0.43,102760448,102.76,2521.11,57.93
131,Conv,22644,90576,0.09,0.95,231211008,231.21,2552.67,58.66
132,Conv,10189,40756,0.04,0.43,102760448,102.76,2521.36,57.94
133,Add,3360,13440,0.01,0.14,0,0,0,0
134,Conv,10192,40768,0.04,0.43,102760448,102.76,2520.62,57.92
135,Conv,22646,90584,0.09,0.95,231211008,231.21,2552.45,58.65
136,Conv,10191,40764,0.04,0.43,102760448,102.76,2520.86,57.92
137,Add,3360,13440,0.01,0.14,0,0,0,0
138,Conv,10190,40760,0.04,0.43,102760448,102.76,2521.11,57.93
139,Conv,22651,90604,0.09,0.95,231211008,231.21,2551.89,58.64
140,Conv,10208,40832,0.04,0.43,102760448,102.76,2516.66,57.83
141,Add,3360,13440,0.01,0.14,0,0,0,0
142,Conv,10249,40996,0.04,0.43,102760448,102.76,2506.60,57.60
143,Conv,22642,90568,0.09,0.95,231211008,231.21,2552.90,58.66
144,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
145,Add,3360,13440,0.01,0.14,0,0,0,0
146,Conv,10202,40808,0.04,0.43,102760448,102.76,2518.14,57.86
147,Conv,22609,90436,0.09,0.95,231211008,231.21,2556.63,58.75
148,Conv,10194,40776,0.04,0.43,102760448,102.76,2520.12,57.91
149,Add,3360,13440,0.01,0.14,0,0,0,0
150,Conv,10274,41096,0.04,0.43,102760448,102.76,2500.50,57.46
151,Conv,22641,90564,0.09,0.95,231211008,231.21,2553.01,58.66
152,Conv,10194,40776,0.04,0.43,102760448,102.76,2520.12,57.91
153,Add,3360,13440,0.01,0.14,0,0,0,0
154,Conv,10191,40764,0.04,0.43,102760448,102.76,2520.86,57.92
155,Conv,22695,90780,0.09,0.95,231211008,231.21,2546.94,58.52
156,Conv,10256,41024,0.04,0.43,102760448,102.76,2504.89,57.56
157,Add,3360,13440,0.01,0.14,0,0,0,0
158,Conv,10196,40784,0.04,0.43,102760448,102.76,2519.63,57.90
159,Conv,22651,90604,0.09,0.95,231211008,231.21,2551.89,58.64
160,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
161,Add,3360,13440,0.01,0.14,0,0,0,0
162,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
163,Conv,22650,90600,0.09,0.95,231211008,231.21,2552.00,58.64
164,Conv,10233,40932,0.04,0.43,102760448,102.76,2510.52,57.69
165,Add,3360,13440,0.01,0.14,0,0,0,0
166,Conv,10189,40756,0.04,0.43,102760448,102.76,2521.36,57.94
167,Conv,22646,90584,0.09,0.95,231211008,231.21,2552.45,58.65
168,Conv,10194,40776,0.04,0.43,102760448,102.76,2520.12,57.91
169,Add,3360,13440,0.01,0.14,0,0,0,0
170,Conv,10194,40776,0.04,0.43,102760448,102.76,2520.12,57.91
171,Conv,22646,90584,0.09,0.95,231211008,231.21,2552.45,58.65
172,Conv,10189,40756,0.04,0.43,102760448,102.76,2521.36,57.94
173,Add,3360,13440,0.01,0.14,0,0,0,0
174,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
175,Conv,22609,90436,0.09,0.95,231211008,231.21,2556.63,58.75
176,Conv,10193,40772,0.04,0.43,102760448,102.76,2520.37,57.91
177,Add,3360,13440,0.01,0.14,0,0,0,0
178,Conv,10266,41064,0.04,0.43,102760448,102.76,2502.45,57.50
179,Conv,22646,90584,0.09,0.95,231211008,231.21,2552.45,58.65
180,Conv,10242,40968,0.04,0.43,102760448,102.76,2508.31,57.64
181,Add,3360,13440,0.01,0.14,0,0,0,0
182,Conv,10188,40752,0.04,0.43,102760448,102.76,2521.61,57.94
183,Conv,22645,90580,0.09,0.95,231211008,231.21,2552.56,58.65
184,Conv,10192,40768,0.04,0.43,102760448,102.76,2520.62,57.92
185,Add,3360,13440,0.01,0.14,0,0,0,0
186,Conv,10194,40776,0.04,0.43,102760448,102.76,2520.12,57.91
187,Conv,22648,90592,0.09,0.95,231211008,231.21,2552.22,58.64
188,Conv,10262,41048,0.04,0.43,102760448,102.76,2503.42,57.52
189,Add,3360,13440,0.01,0.14,0,0,0,0
190,Conv,10192,40768,0.04,0.43,102760448,102.76,2520.62,57.92
191,Conv,22645,90580,0.09,0.95,231211008,231.21,2552.56,58.65
192,Conv,10204,40816,0.04,0.43,102760448,102.76,2517.65,57.85
193,Add,3360,13440,0.01,0.14,0,0,0,0
194,Conv,24261,97044,0.10,1.01,205520896,205.52,2117.81,48.66
195,Conv,8603,34412,0.03,0.36,51380224,51.38,1493.09,34.31
196,Conv,26346,105384,0.11,1.10,231211008,231.21,2193.99,50.41
197,Conv,11890,47560,0.05,0.50,102760448,102.76,2160.65,49.65
198,Add,2080,8320,0.01,0.09,0,0,0,0
199,Conv,11890,47560,0.05,0.50,102760448,102.76,2160.65,49.65
200,Conv,26347,105388,0.11,1.10,231211008,231.21,2193.90,50.41
201,Conv,11890,47560,0.05,0.50,102760448,102.76,2160.65,49.65
202,Add,2080,8320,0.01,0.09,0,0,0,0
203,Conv,11890,47560,0.05,0.50,102760448,102.76,2160.65,49.65
204,Conv,26346,105384,0.11,1.10,231211008,231.21,2193.99,50.41
205,Conv,11890,47560,0.05,0.50,102760448,102.76,2160.65,49.65
206,Add,2080,8320,0.01,0.09,0,0,0,0
207,AveragePool,50376,201504,0.20,2.11,0,0,0,0
208,Fc,33536,134144,0.13,1.40,4096000,4.10,30.53,95.42
