OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,224,224,11,11,4,4,2,2,2,2,sta,22215
64,8,224,224,11,11,4,4,2,2,2,2,dyn,22391
192,64,27,27,5,5,1,1,2,2,2,2,sta,27430
192,64,27,27,5,5,1,1,2,2,2,2,dyn,28859
384,192,13,13,3,3,1,1,1,1,1,1,sta,14962
384,192,13,13,3,3,1,1,1,1,1,1,dyn,18096
256,384,13,13,3,3,1,1,1,1,1,1,sta,19841
256,384,13,13,3,3,1,1,1,1,1,1,dyn,24061
256,256,13,13,3,3,1,1,1,1,1,1,sta,13336
256,256,13,13,3,3,1,1,1,1,1,1,dyn,16144
