OC,INC,INH_,INW_,KH,KW,strideH,strideW,padL,padR,padU,padD,mode,latency(cycles)
64,8,299,299,3,3,2,2,0,0,0,0,sta,38511
64,8,299,299,3,3,2,2,0,0,0,0,dyn,38514
64,32,149,149,3,3,1,1,0,0,0,0,sta,149483
64,32,149,149,3,3,1,1,0,0,0,0,dyn,149529
64,32,147,147,3,3,1,1,1,1,1,1,sta,149483
64,32,147,147,3,3,1,1,1,1,1,1,dyn,149532
128,64,147,147,3,3,2,2,0,0,0,0,sta,147718
128,64,147,147,3,3,2,2,0,0,0,0,dyn,148053
64,160,73,73,1,1,1,1,0,0,0,0,sta,20692
64,160,73,73,1,1,1,1,0,0,0,0,dyn,20704
64,160,73,73,1,1,1,1,0,0,0,0,sta,20690
64,160,73,73,1,1,1,1,0,0,0,0,dyn,20706
128,64,73,73,3,3,1,1,0,0,0,0,sta,139765
128,64,73,73,3,3,1,1,0,0,0,0,dyn,140012
64,64,73,73,1,7,1,1,3,3,0,0,sta,57566
64,64,73,73,1,7,1,1,3,3,0,0,dyn,57651
64,64,73,73,7,1,1,1,0,0,3,3,sta,57565
64,64,73,73,7,1,1,1,0,0,3,3,dyn,57697
128,64,73,73,3,3,1,1,0,0,0,0,sta,139762
128,64,73,73,3,3,1,1,0,0,0,0,dyn,140015
192,192,71,71,3,3,2,2,0,0,0,0,sta,155220
192,192,71,71,3,3,2,2,0,0,0,0,dyn,156515
128,384,35,35,1,1,1,1,0,0,0,0,sta,23163
128,384,35,35,1,1,1,1,0,0,0,0,dyn,23323
64,384,35,35,1,1,1,1,0,0,0,0,sta,11683
64,384,35,35,1,1,1,1,0,0,0,0,dyn,11792
64,384,35,35,1,1,1,1,0,0,0,0,sta,11684
64,384,35,35,1,1,1,1,0,0,0,0,dyn,11832
128,64,35,35,3,3,1,1,1,1,1,1,sta,34648
128,64,35,35,3,3,1,1,1,1,1,1,dyn,34902
128,64,35,35,3,3,1,1,1,1,1,1,sta,34652
128,64,35,35,3,3,1,1,1,1,1,1,dyn,34949
128,384,35,35,1,1,1,1,0,0,0,0,sta,23162
128,384,35,35,1,1,1,1,0,0,0,0,dyn,23324
128,96,35,35,3,3,1,1,1,1,1,1,sta,51872
128,96,35,35,3,3,1,1,1,1,1,1,dyn,52293
128,384,35,35,1,1,1,1,0,0,0,0,sta,23163
128,384,35,35,1,1,1,1,0,0,0,0,dyn,23323
64,384,35,35,1,1,1,1,0,0,0,0,sta,11683
64,384,35,35,1,1,1,1,0,0,0,0,dyn,11754
64,384,35,35,1,1,1,1,0,0,0,0,sta,11683
64,384,35,35,1,1,1,1,0,0,0,0,dyn,11753
128,64,35,35,3,3,1,1,1,1,1,1,sta,34651
128,64,35,35,3,3,1,1,1,1,1,1,dyn,34931
128,64,35,35,3,3,1,1,1,1,1,1,sta,34649
128,64,35,35,3,3,1,1,1,1,1,1,dyn,34900
128,384,35,35,1,1,1,1,0,0,0,0,sta,23162
128,384,35,35,1,1,1,1,0,0,0,0,dyn,23324
128,96,35,35,3,3,1,1,1,1,1,1,sta,51876
128,96,35,35,3,3,1,1,1,1,1,1,dyn,52305
128,384,35,35,1,1,1,1,0,0,0,0,sta,23162
128,384,35,35,1,1,1,1,0,0,0,0,dyn,23357
64,384,35,35,1,1,1,1,0,0,0,0,sta,11683
64,384,35,35,1,1,1,1,0,0,0,0,dyn,11753
64,384,35,35,1,1,1,1,0,0,0,0,sta,11682
64,384,35,35,1,1,1,1,0,0,0,0,dyn,11754
128,64,35,35,3,3,1,1,1,1,1,1,sta,34651
128,64,35,35,3,3,1,1,1,1,1,1,dyn,34902
128,64,35,35,3,3,1,1,1,1,1,1,sta,34651
128,64,35,35,3,3,1,1,1,1,1,1,dyn,34933
128,384,35,35,1,1,1,1,0,0,0,0,sta,23161
128,384,35,35,1,1,1,1,0,0,0,0,dyn,23363
128,96,35,35,3,3,1,1,1,1,1,1,sta,51871
