ins_idx,latency(cycles),latency(ns)
1,118023,472092
2,28356,113424
3,43481,173924
4,43481,173924
5,3168,12672
6,43479,173916
7,43483,173932
8,3168,12672
9,2659,10636
10,22280,89120
11,44361,177444
12,1600,6400
13,44369,177476
14,44369,177476
15,1600,6400
16,2972,11888
17,24929,99716
18,49667,198668
19,864,3456
20,49665,198660
21,49667,198668
22,864,3456
23,3394,13576
24,28464,113856
25,56731,226924
26,544,2176
27,56739,226956
28,56731,226924
29,544,2176
30,12676,50704
31,8554,34216
